"budget","revenue","movie_id","title","popularity","status","release_date","runtime","vote_average","vote_count"
600000,4e+06,11129,"Human Traffic",4.859873,"Released","1999-06-04",99,6.8,97
3400000,0,75861,"To Write Love on Her Arms",6.723057,"Released","2015-03-13",118,6.8,47
0,0,13551,"The Dead Girl",3.069605,"Released","2006-11-07",85,6.4,66
3800000,16800000,103663,"The Hunt",21.826888,"Released","2012-08-28",115,7.9,927
0,19294144,850,"A Christmas Story",15.128316,"Released","1983-11-18",94,7.4,344
0,0,12586,"Bella",1.814802,"Released","2006-09-09",91,6.7,37
4300000,0,11564,"Class of 1984",5.643023,"Released","1982-08-20",98,6.2,66
3300000,45000,301748,"The Opposite Sex",2.964785,"Released","2014-11-08",96,4.1,9
2000000,7,108346,"Dreaming of Joseph Lees",0.11615,"Released","1999-10-29",92,8,1
0,28814580,8841,"The Class",13.437038,"Released","2008-09-24",128,6.8,174
3200000,33395426,805,"Rosemary's Baby",26.180367,"Released","1968-06-12",136,7.5,863
3200000,8e+06,11697,"The Man Who Shot Liberty Valance",11.735287,"Released","1962-04-22",123,7.4,265
0,2277396,22051,"Adam",8.308442,"Released","2009-07-29",99,6.9,150
0,0,436,"Maria Full of Grace",3.027892,"Released","2004-01-18",101,6.9,101
3200000,5332926,55347,"Beginners",11.933449,"Released","2010-09-11",105,6.8,347
0,658573,10070,"Feast",8.825113,"Released","2005-10-14",95,6.1,160
2700000,1.41e+08,8469,"Animal House",17.332585,"Released","1978-07-27",109,7,418
2500000,124881062,658,"Goldfinger",47.812466,"Released","1964-09-17",110,7.2,987
2400000,0,125490,"Antiviral",11.753553,"Released","2012-09-19",110,5.7,112
3180000,9644124,1585,"It's a Wonderful Life",42.868495,"Released","1946-12-20",130,8,1076
4000000,16491080,627,"Trainspotting",63.513324,"Released","1996-02-23",93,7.8,2655
0,0,23618,"The Original Kings of Comedy",1.918959,"Released","2000-08-18",115,6.3,15
3000000,177512032,41436,"Paranormal Activity 2",22.789649,"Released","2010-10-20",91,5.7,722
0,0,10162,"Waking Ned",5.735912,"Released","1998-09-15",91,7.4,54
4000000,35564473,1430,"Bowling for Columbine",11.414843,"Released","2002-10-09",120,7.3,453
0,0,259943,"Coming Home",6.017273,"Released","2014-05-16",111,6.9,49
3000000,29999213,10014,"A Nightmare on Elm Street Part 2: Freddy's Revenge",21.607228,"Released","1985-10-31",87,5.7,361
3000000,20966644,11257,"A Room with a View",7.961559,"Released","1985-12-13",117,6.9,156
3000000,89328627,158015,"The Purge",54.403033,"Released","2013-05-31",86,6,2428
3000000,77712439,82507,"Sinister",41.045084,"Released","2012-03-29",110,6.7,1573
3000000,19184015,20337,"Martin Lawrence Live: Runteldat",0.295226,"Released","2002-08-01",113,5,1
3000000,17570324,261,"Cat on a Hot Tin Roof",16.553594,"Released","1958-02-17",108,7.6,165
3000000,18999718,1685,"Beneath the Planet of the Apes",24.393296,"Released","1970-05-01",95,6.2,361
3000000,23144499,20737,"Air Bud",11.241802,"Released","1997-08-01",98,5.3,106
16000000,68411275,10991,"Pokémon: Spell of the Unknown",9.18885,"Released","2000-07-08",93,5.9,137
3000000,19472057,10225,"Friday the 13th Part VI: Jason Lives",11.158167,"Released","1986-08-01",86,5.7,216
3000000,33300000,826,"The Bridge on the River Kwai",23.109959,"Released","1957-10-02",161,7.7,542
3000000,15369573,34086,"Spaced Invaders",1.586598,"Released","1990-04-27",100,4.7,25
2000000,7900000,5854,"Family Plot",3.832858,"Released","1976-04-09",121,6.7,86
3000000,2.5e+07,284,"The Apartment",22.889294,"Released","1960-06-15",125,8.1,483
3000000,15938065,10285,"Jason Goes to Hell: The Final Friday",10.341982,"Released","1993-08-13",87,4.2,193
3000000,1.3e+07,5780,"Torn Curtain",7.924982,"Released","1966-07-13",128,6.4,120
3000000,11718595,292,"Dave Chappelle's Block Party",1.697846,"Released","2005-09-12",100,6.4,28
0,229094,223485,"Slow West",14.936661,"Released","2015-04-16",84,6.6,367
3000000,0,29463,"Krush Groove",0.720091,"Released","1985-10-25",97,7,11
0,0,18065,"Next Day Air",2.747402,"Released","2009-02-06",84,5.3,36
3000000,10400000,22013,"Elmer Gantry",6.734965,"Released","1960-06-19",146,7.3,41
3000000,1e+07,821,"Judgment at Nuremberg",13.338539,"Released","1961-12-01",186,7.6,155
0,9016377,53862,"Trippin'",0.185373,"Released","1999-05-12",94,4.5,4
3000000,9012000,3089,"Red River",5.344815,"Released","1948-08-26",133,7.3,82
0,0,30139,"Phat Girlz",0.982624,"Released","2006-01-01",99,3.7,10
3000000,11176469,132344,"Before Midnight",23.299907,"Released","2013-04-05",108,7.4,568
0,0,15582,"Teen Wolf Too",4.103764,"Released","1987-11-20",95,3.8,46
3000000,7282851,15158,"Phantasm II",5.003615,"Released","1988-07-08",97,6.3,94
3000000,6804016,44634,"Woman Thou Art Loosed",0.019984,"Released","2004-09-30",94,5,3
0,0,30309,"Real Women Have Curves",1.026243,"Released","2002-01-01",86,5.8,19
0,10422387,7509,"Water",2.787375,"Released","2005-09-08",115,6.8,34
3800000,28200000,10557,"East Is East",3.667372,"Released","1999-05-14",97,6.5,59
3000000,0,23531,"Whipped",2.144354,"Released","2000-09-01",82,3.1,11
3000000,4109095,28005,"Kama Sutra - A Tale of Love",3.937939,"Released","1996-09-11",117,5.7,35
3000000,0,40247,"Please Give",5.325156,"Released","2010-01-22",90,6,57
3000000,4e+06,252,"Willy Wonka & the Chocolate Factory",23.981601,"Released","1971-06-29",100,7.4,798
0,0,24126,"Warlock: The Armageddon",3.107149,"Released","1993-05-01",98,5.2,38
0,0,13982,"8 Heads in a Duffel Bag",5.016607,"Released","1997-04-18",95,5.4,39
0,0,16642,"Days of Heaven",13.857194,"Released","1978-09-13",94,7.6,234
0,0,17734,"Thirteen Conversations About One Thing",6.997495,"Released","2001-09-02",104,6.4,25
3000000,3076820,18892,"Jawbreaker",4.337685,"Released","1999-01-30",87,5.9,90
2962051,3011195,549,"Basquiat",3.636634,"Released","1996-08-09",108,6.6,94
0,4069826,121986,"Frances Ha",15.492257,"Released","2013-05-17",86,7.2,345
3000000,9879971,868,"Tsotsi",2.504169,"Released","2005-08-18",94,6.9,94
3000000,2807390,10683,"Happiness",10.757539,"Released","1998-10-16",139,7.4,194
0,0,17995,"DysFunktional Family",1.580027,"Released","2003-04-04",89,6.1,4
2800000,1826705,246403,"Tusk",15.754614,"Released","2014-09-19",102,5.1,366
3000000,14980005,670,"Oldboy",56.76349,"Released","2003-01-01",120,8,1945
0,0,35691,"Letters to God",3.644872,"Released","2010-04-09",110,6.5,37
3000000,748453,49010,"Hobo with a Shotgun",16.900433,"Released","2011-05-06",86,5.7,211
3000000,0,317930,"Compadres",1.569246,"Released","2016-03-31",101,5.2,17
3000000,0,11229,"Freeway",4.682881,"Released","1996-08-23",110,6.5,95
0,0,22488,"Love's Abiding Joy",1.128559,"Released","2006-10-06",87,5.8,12
3000000,2357852,24469,"Fish Tank",12.68672,"Released","2009-05-14",123,6.9,250
0,0,82533,"Damsels in Distress",3.750338,"Released","2012-04-06",99,5.6,67
0,0,50942,"Creature",2.857848,"Released","1998-05-17",176,4,21
3000000,11947954,84174,"Bachelorette",20.95282,"Released","2012-08-06",87,5.3,444
0,0,34099,"Brave New Girl",0.18094,"Released","2004-04-25",120,3.7,3
0,0,79940,"Tim and Eric's Billion Dollar Movie",1.75311,"Released","2012-03-02",94,5.2,34
2700000,0,342,"Summer Storm",3.120747,"Released","2004-09-02",98,6.7,59
0,0,281230,"Fort McCoy",0.384496,"Released","2014-01-01",0,6.3,2
0,0,38033,"Chain Letter",2.504156,"Released","2010-10-01",96,3.9,37
3000000,0,100975,"Just Looking",0.431332,"Released","1999-10-21",97,5.8,5
3000000,22000,38541,"The Divide",11.882563,"Released","2011-03-13",112,5.7,197
0,0,39563,"The Eclipse",9.342465,"Released","2009-04-24",88,6.1,15
3000000,3387000,234212,"Demonic",12.564554,"Released","2015-02-12",83,4.9,148
0,0,27404,"My Big Fat Independent Movie",0.68822,"Released","2005-03-04",80,3,5
0,0,170480,"The Deported",0.194848,"Released","2010-06-15",90,0,0
0,0,71866,"Tanner Hall",2.015525,"Released","2009-09-14",96,5.4,32
3000000,0,192210,"Open Road",2.680629,"Released","2013-04-12",85,5.2,18
0,0,180296,"They Came Together",12.036888,"Released","2014-06-27",84,5.3,171
0,0,157058,"30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo",1.737032,"Released","2013-01-14",80,2.9,28
3000000,0,70006,"Never Back Down 2: The Beatdown",9.249229,"Released","2011-09-13",90,5.8,136
2500000,3200000,26039,"Point Blank",5.164423,"Released","1967-08-30",92,7.1,95
3,0,79587,"Four Single Fathers",0.008263,"Released","2009-01-15",100,0,0
0,0,176077,"Enter the Dangerous Mind",1.998826,"Released","2013-03-11",88,4.8,14
3000000,0,260947,"Something Wicked",1.968679,"Released","2014-04-04",95,4.6,16
3000000,0,342502,"AWOL-72",1.141463,"Released","2015-08-07",79,2.8,10
0,0,191229,"Iguana",0.214704,"Released","1988-04-01",88,6,1
3200000,0,43213,"Chicago Overcoat",1.034844,"Released","2009-10-10",95,6.1,5
0,0,44594,"Barry Munday",1.975941,"Released","2010-03-13",95,6.3,22
2900000,5596708,666,"Central Station",5.928937,"Released","1998-01-16",113,7.6,126
2900000,5e+06,248,"Pocketful of Miracles",3.370225,"Released","1961-12-18",136,7.3,25
0,0,325173,"Close Range",5.485217,"Released","2015-12-11",80,4.9,54
0,0,55831,"Boynton Beach Club",0.18887,"Released","2005-08-05",105,6.8,3
3000000,0,351043,"Amnesiac",3.077885,"Released","2015-08-14",90,4.1,52
3000000,103735,43942,"Freakonomics",1.781462,"Released","2010-10-01",93,6.6,36
0,0,10226,"High Tension",4.952983,"Released","2003-06-18",91,6.6,271
2902660,0,66942,"Griff the Invisible",1.35088,"Released","2011-08-19",93,6.1,34
0,0,356483,"Unnatural",0.687656,"Released","2015-10-16",89,4.3,12
8000000,23563727,10476,"Hustle & Flow",6.39503,"Released","2005-07-22",116,6.9,99
2883848,2.5e+07,239,"Some Like It Hot",39.30982,"Released","1959-03-18",122,8,808
2800000,19170001,10281,"Friday the 13th Part VII: The New Blood",9.070842,"Released","1988-05-13",88,5.3,192
2777000,33754967,630,"The Wizard of Oz",67.417542,"Released","1939-08-15",102,7.4,1642
2800000,86273333,3034,"Young Frankenstein",36.444894,"Released","1974-12-15",106,7.7,854
2000000,5364858,13025,"Diary of the Dead",15.351412,"Released","2007-09-08",95,5.4,190
0,0,21461,"Lage Raho Munna Bhai",2.436019,"Released","2006-01-01",144,7.6,44
0,0,55306,"Ulee's Gold",0.93392,"Released","1997-06-13",112,6.5,19
2700000,37799643,17264,"The Black Stallion",11.35972,"Released","1979-10-17",118,7,59
0,0,346081,"Sardaarji",0.296981,"Released","2015-06-26",0,9.5,2
0,0,16016,"Journey to Saturn",1.776624,"Released","2008-09-26",90,4.9,10
2686000,6600000,15875,"Donovan's Reef",1.897263,"Released","1963-06-12",109,6,30
0,0,5900,"The Dress",0.144031,"Released","1996-03-21",103,7,3
2627000,5363000,43306,"A Guy Named Joe",0.531444,"Released","1944-03-01",120,6,8
2600000,119500000,11072,"Blazing Saddles",22.793929,"Released","1974-02-07",93,7.2,609
2600000,32980880,9730,"Friday the 13th: The Final Chapter",14.013414,"Released","1984-04-13",91,5.9,237
2159280,10700000,209274,"Ida",13.265432,"Released","2013-10-25",80,7.1,260
0,0,26371,"Maurice",11.552247,"Released","1987-09-18",134,7.1,61
0,0,14137,"Beer League",1.73892,"Released","2006-09-15",86,5.3,22
2600000,3166000,291,"Riding Giants",0.895946,"Released","2004-07-09",105,7.6,23
2600000,553198,14139,"Timecrimes",19.02965,"Released","2007-09-20",92,7,308
0,0,33106,"Silver Medalist",0.406645,"Released","2009-01-20",99,7.4,13
2600000,0,8875,"Timber Falls",3.687574,"Released","2007-12-07",97,5.2,38
2540800,7200000,872,"Singin' in the Rain",36.556954,"Released","1952-04-10",103,7.8,727
0,0,72914,"Fat, Sick & Nearly Dead",0.545825,"Released","2010-04-16",97,7.1,47
2500000,60141683,139038,"A Haunted House",18.661541,"Released","2013-01-11",86,5.4,516
2500000,33400000,126509,"2016: Obama's America",0.973582,"Released","2012-07-13",87,4.6,19
0,34585416,9591,"That Thing You Do!",14.885388,"Released","1996-10-04",108,6.8,225
2500000,14400000,10676,"Halloween III: Season of the Witch",12.030456,"Released","1982-10-22",98,5,229
2500000,12348905,1687,"Escape from the Planet of the Apes",18.30961,"Released","1971-05-20",98,6.3,264
2500000,1e+07,24748,"Hud",6.82919,"Released","1963-05-29",112,7.5,66
0,32230907,181330,"Kevin Hart: Let Me Explain",9.799357,"Released","2013-07-03",74,7.1,95
2500000,0,468,"My Own Private Idaho",10.363642,"Released","1991-10-17",104,7.1,212
2500000,26781723,401,"Garden State",30.583959,"Released","2004-07-28",102,7.1,618
2500000,5535405,76,"Before Sunrise",23.672571,"Released","1995-01-27",105,7.7,959
0,0,50538,"Evil Words",0.205034,"Released","2003-10-03",100,6.9,8
0,0,25636,"Jesus' Son",5.581743,"Released","1999-09-05",107,6.7,22
0,0,19316,"Saving Face",2.487255,"Released","2004-09-12",91,6.8,32
0,0,21074,"Brick Lane",0.262135,"Released","2007-11-16",102,5.2,15
2500000,3325038,84329,"Robot & Frank",23.419061,"Released","2012-08-16",85,6.8,450
0,9726954,20,"My Life Without Me",7.958831,"Released","2003-03-07",106,7.2,77
2500000,6854611,157386,"The Spectacular Now",25.722747,"Released","2013-08-02",95,6.8,1048
0,0,13007,"Religulous",9.774126,"Released","2008-10-01",101,7.2,197
0,0,13518,"Fuel",0.197469,"Released","2008-11-14",90,7,3
0,0,116584,"Valley of the Heart's Delight",0.142255,"Released","2006-04-24",100,7,1
2500000,71904,46849,"Eye of the Dolphin",0.301884,"Released","2007-08-24",100,7.1,7
0,0,40428,"8: The Mormon Proposition",0.424957,"Released","2010-01-01",80,5.5,6
14000000,0,17334,"The Other End of the Line",3.393648,"Released","2008-10-29",106,6.1,50
0,0,1698,"Anatomy",5.025938,"Released","2000-02-03",103,6.1,61
2500000,107559,20764,"Sleep Dealer",4.624691,"Released","2008-12-10",90,6,40
2500000,324138,45132,"Super",12.204569,"Released","2010-09-09",96,6.6,441
0,0,76706,"Christmas Mail",0.630226,"Released","2010-12-01",89,5,15
2500000,0,254472,"Stung",4.270489,"Released","2015-07-03",87,4.9,63
35000000,0,332285,"Antibirth",3.674294,"Released","2016-09-02",94,4.8,40
2400000,5731103,49471,"Get on the Bus",4.623059,"Released","1996-10-16",120,7,11
0,0,13569,"Thr3e",1.946715,"Released","2006-12-01",101,4.8,21
30000000,495303,7512,"Idiocracy",27.940093,"Released","2006-09-01",84,6.3,664
2500000,0,356216,"The Rise of the Krays",1.759506,"Released","2015-08-29",110,4.5,19
2380000,8176544,11798,"This Is England",8.395624,"Released","2006-09-12",101,7.4,363
2500000,0,146631,"U.F.O.",8.248149,"Released","2012-12-14",101,3.1,47
2361000,6892000,43546,"Bathing Beauty",0.628051,"Released","1944-07-01",101,7,4
2450000,0,61038,"Go for It!",0.500753,"Released","2011-05-13",105,4.6,5
0,565592,78373,"Dancer, Texas Pop. 81",0.376662,"Released","1998-05-01",97,10,1
2300000,1.1e+07,17820,"Show Boat",1.606314,"Released","1951-07-13",107,6.9,18
0,0,74457,"Redemption Road",0.197264,"Released","2011-08-26",91,4.7,6
0,0,283384,"The Calling",5.759493,"Released","2014-08-05",108,5.6,88
2000000,0,19933,"The Brave Little Toaster",6.86302,"Released","1987-07-09",90,6.7,93
2280000,83320000,756,"Fantasia",32.875469,"Released","1940-11-13",124,7.2,808
0,0,433715,"8 Days",0.015295,"Released","2014-06-15",90,0,0
4000000,36690067,9728,"Friday the 13th Part III",14.206525,"Released","1982-08-13",95,5.7,254
2200000,21930418,9731,"Friday the 13th: A New Beginning",12.639469,"Released","1985-03-22",92,5.1,196
0,0,9916,"The Last Sin Eater",2.371477,"Released","2007-02-09",117,6.2,11
0,0,309425,"Do You Believe?",2.470443,"Released","2015-03-20",115,6.6,48
0,0,14156,"Impact Point",1.532518,"Released","2008-06-13",90,5.7,5
2160000,9132000,43610,"The Valley of Decision",0.1813,"Released","1945-06-01",119,5.8,4
2300000,0,360339,"Eden",2.713171,"Released","2015-10-22",97,5.6,19
0,0,31163,"Chicken Tikka Masala",0.258413,"Released","2005-04-22",90,3.5,5
0,0,297621,"There's Always Woodstock",2.025701,"Released","2014-11-14",90,5.4,12
0,0,16205,"Jack Brooks: Monster Slayer",2.659804,"Released","2007-10-09",85,5.7,59
2100000,23650000,887,"The Best Years of Our Lives",8.38717,"Released","1946-12-25",172,7.6,143
0,480811,9517,"Bully",6.677093,"Released","2001-06-15",113,6.7,125
0,0,6007,"Elling",2.526356,"Released","2001-03-16",89,7,51
2100000,3330,364083,"Mi America",0.039007,"Released","2015-10-16",126,0,0
1500000,30448000,8329,"[REC]",31.691617,"Released","2007-04-10",78,7.1,934
0,0,69640,"Lies in Plain Sight",0.47909,"Released","2010-10-03",88,4.5,4
0,0,371085,"Sharkskin",0.027801,"Released","2015-01-01",0,0,0
0,0,347548,"Containment",2.122451,"Released","2015-07-09",77,5.1,36
0,0,322443,"The Timber",0.803761,"Released","2015-02-27",81,4.1,15
2000000,78898765,657,"From Russia with Love",41.298723,"Released","1963-10-11",115,6.9,760
0,0,28165,"The Toxic Avenger Part II",1.791331,"Released","1989-02-24",96,5.3,39
2000000,18344729,11561,"Sleeper",10.664202,"Released","1973-12-17",89,7,200
2000000,14674076,270303,"It Follows",100.876794,"Released","2015-02-04",100,6.6,1832
2000000,18016290,11624,"Everything You Always Wanted to Know About Sex *But Were Afraid to Ask",13.223111,"Released","1972-08-06",88,6.6,215
2000000,13129846,595,"To Kill a Mockingbird",22.139842,"Released","1962-12-25",129,8,657
2000000,24600832,8810,"Mad Max 2: The Road Warrior",37.117362,"Released","1981-12-24",95,7.3,957
0,0,12207,"The Legend of Drunken Master",15.046612,"Released","1994-02-03",102,7.2,242
2000000,11540607,226,"Boys Don't Cry",15.557144,"Released","1999-09-02",118,7.2,353
2000000,13101672,92182,"Silent House",11.66632,"Released","2011-01-21",85,5.2,125
2000000,7e+07,582,"The Lives of Others",34.938177,"Released","2006-03-15",137,7.9,958
1000000,34522221,72213,"Courageous",5.961119,"Released","2011-09-30",129,6.8,77
2000000,7600000,990,"The Hustler",17.639478,"Released","1961-09-25",134,7.6,240
2000000,9172000,55604,"Boom Town",1.867004,"Released","1940-08-30",119,6.5,8
8000000,1477676,9662,"The Triplets of Belleville",13.944645,"Released","2003-06-11",80,7.3,231
0,0,20862,"Smoke Signals",2.304552,"Released","1998-01-16",89,6.6,24
0,6003587,2771,"American Splendor",7.792851,"Released","2003-08-15",101,7.1,120
2700000,15992615,80,"Before Sunset",14.799323,"Released","2004-02-10",80,7.6,718
2000000,20908467,55,"Amores perros",23.281616,"Released","2000-06-16",154,7.6,521
2000000,4601043,11023,"Thirteen",20.331593,"Released","2003-08-20",100,6.7,339
2000000,7800000,33667,"Gentleman's Agreement",5.381536,"Released","1947-11-11",118,6.8,47
2000000,13831503,39013,"Winter's Bone",20.834883,"Released","2010-06-11",100,6.8,565
0,13885802,11194,"Touching the Void",14.045887,"Released","2003-09-05",106,7.6,138
2000000,4e+06,43839,"Alexander's Ragtime Band",0.483974,"Released","1938-05-24",106,4.8,6
0,0,1382,"Me and You and Everyone We Know",9.719094,"Released","2005-06-17",90,7,107
2000000,7871522,44639,"Inside Job",16.930914,"Released","2010-10-08",109,7.7,286
6000000,11122090,301351,"We Are Your Friends",28.819424,"Released","2015-08-26",96,6.3,658
0,0,4816,"Ghost Dog: The Way of the Samurai",18.223139,"Released","1999-09-13",116,7.2,298
2000000,5967038,7873,"Harsh Times",12.999023,"Released","2005-09-11",120,6.3,197
2000000,2801508,331190,"Captive",6.728882,"Released","2015-09-17",97,5.6,92
2000000,2506446,15186,"Full Frontal",1.95686,"Released","2002-08-02",96,4.8,26
0,0,17994,"Witchboard",7.151154,"Released","1986-12-31",98,5.9,58
2000000,5179037,1378,"Shortbus",14.846001,"Released","2006-05-20",101,6.3,140
2000000,11125849,8885,"Waltz with Bashir",14.08251,"Released","2008-06-25",90,7.8,291
2000000,1672730,48382,"The Book of Mormon Movie, Volume 1: The Journey",0.031947,"Released","2003-09-12",120,5,2
