"budget","revenue","movie_id","title","popularity","status","release_date","runtime","vote_average","vote_count","genre_id","genre"
0,0,23069,"Benji",2.651418,"Released","1974-10-17",86,6.1,35,10749,"Romance"
130000,54667954,83,"Open Water",15.611857,"Released","2004-08-06",79,5.4,315,18,"Drama"
130000,54667954,83,"Open Water",15.611857,"Released","2004-08-06",79,5.4,315,53,"Thriller"
0,0,89857,"High Road",1.292948,"Released","2012-03-06",87,5.8,22,35,"Comedy"
500000,1.7e+07,30315,"Kingdom of the Spiders",2.537032,"Released","1977-08-24",97,5.7,30,27,"Horror"
500000,1.7e+07,30315,"Kingdom of the Spiders",2.537032,"Released","1977-08-24",97,5.7,30,878,"Science Fiction"
0,0,14358,"Mad Hot Ballroom",0.772668,"Released","2005-05-13",105,7.2,8,99,"Documentary"
0,0,14358,"Mad Hot Ballroom",0.772668,"Released","2005-05-13",105,7.2,8,10751,"Family"
500000,8679814,2056,"The Station Agent",11.578545,"Released","2003-01-26",88,7.4,210,18,"Drama"
500000,8679814,2056,"The Station Agent",11.578545,"Released","2003-01-26",88,7.4,210,35,"Comedy"
0,0,41144,"To Save A Life",0.05021,"Released","2009-11-05",120,6.2,21,18,"Drama"
0,0,35199,"Wordplay",0.906096,"Released","2006-06-26",94,7.3,10,99,"Documentary"
2053648,5e+05,14271,"Beyond the Mat",2.778633,"Released","1999-10-22",102,7.8,17,99,"Documentary"
0,0,16653,"The Singles Ward",0.920591,"Released","2002-01-30",102,7.5,4,35,"Comedy"
0,0,16653,"The Singles Ward",0.920591,"Released","2002-01-30",102,7.5,4,18,"Drama"
0,0,16653,"The Singles Ward",0.920591,"Released","2002-01-30",102,7.5,4,10751,"Family"
0,0,16653,"The Singles Ward",0.920591,"Released","2002-01-30",102,7.5,4,10749,"Romance"
46000,0,14757,"Osama",1.447734,"Released","2003-05-20",83,6.3,32,18,"Drama"
500000,845188,84401,"Sholem Aleichem: Laughing In The Darkness",0.109579,"Released","2012-02-24",93,7,2,99,"Documentary"
0,0,23655,"Groove",1.09454,"Released","2000-06-08",86,5.6,6,18,"Drama"
0,0,23655,"Groove",1.09454,"Released","2000-06-08",86,5.6,6,10402,"Music"
0,0,23655,"Groove",1.09454,"Released","2000-06-08",86,5.6,6,10749,"Romance"
0,0,36825,"The R.M.",0.082978,"Released","2003-01-31",101,4.8,4,35,"Comedy"
0,0,36825,"The R.M.",0.082978,"Released","2003-01-31",101,4.8,4,80,"Crime"
0,0,36825,"The R.M.",0.082978,"Released","2003-01-31",101,4.8,4,10751,"Family"
0,0,33430,"Twin Falls Idaho",0.619136,"Released","1999-07-30",111,7,11,18,"Drama"
0,0,33430,"Twin Falls Idaho",0.619136,"Released","1999-07-30",111,7,11,10749,"Romance"
500000,603943,12281,"Mean Creek",8.519202,"Released","2004-01-15",90,6.9,106,80,"Crime"
500000,603943,12281,"Mean Creek",8.519202,"Released","2004-01-15",90,6.9,106,18,"Drama"
0,0,125052,"Hurricane Streets",0.36447,"Released","1997-01-21",86,4.8,4,10749,"Romance"
0,0,125052,"Hurricane Streets",0.36447,"Released","1997-01-21",86,4.8,4,80,"Crime"
0,0,125052,"Hurricane Streets",0.36447,"Released","1997-01-21",86,4.8,4,18,"Drama"
0,0,96238,"Never Again",0.039077,"Released","2002-07-12",98,4,3,35,"Comedy"
0,0,96238,"Never Again",0.039077,"Released","2002-07-12",98,4,3,10749,"Romance"
0,0,30246,"Civil Brand",0.665512,"Released","2003-08-29",95,5.3,4,80,"Crime"
0,0,30246,"Civil Brand",0.665512,"Released","2003-08-29",95,5.3,4,18,"Drama"
0,0,30246,"Civil Brand",0.665512,"Released","2003-08-29",95,5.3,4,53,"Thriller"
0,0,7301,"Lonesome Jim",3.433625,"Released","2005-11-16",91,6.4,26,35,"Comedy"
0,0,7301,"Lonesome Jim",3.433625,"Released","2005-11-16",91,6.4,26,18,"Drama"
0,0,7301,"Lonesome Jim",3.433625,"Released","2005-11-16",91,6.4,26,10749,"Romance"
0,343341,172533,"Drinking Buddies",17.378455,"Released","2013-08-23",90,6,356,10749,"Romance"
0,343341,172533,"Drinking Buddies",17.378455,"Released","2013-08-23",90,6,356,18,"Drama"
500000,0,180383,"Deceptive Practice: The Mysteries and Mentors of Ricky Jay",0.425195,"Released","2012-10-04",88,7.1,17,99,"Documentary"
2000000,271841,346,"Seven Samurai",39.756748,"Released","1954-04-26",207,8.2,878,28,"Action"
2000000,271841,346,"Seven Samurai",39.756748,"Released","1954-04-26",207,8.2,878,18,"Drama"
0,0,84318,"The Other Dream Team",0.388401,"Released","2012-09-28",89,6.9,7,99,"Documentary"
500000,0,45145,"Johnny Suede",1.354816,"Released","1991-08-18",97,4.7,13,35,"Comedy"
500000,0,45145,"Johnny Suede",1.354816,"Released","1991-08-18",97,4.7,13,10749,"Romance"
0,0,13983,"Finishing The Game",0.459625,"Released","2007-01-21",84,4.9,8,35,"Comedy"
500000,98017,45649,"Rubber",9.108949,"Released","2010-07-09",85,5.7,251,35,"Comedy"
500000,98017,45649,"Rubber",9.108949,"Released","2010-07-09",85,5.7,251,18,"Drama"
500000,98017,45649,"Rubber",9.108949,"Released","2010-07-09",85,5.7,251,14,"Fantasy"
500000,98017,45649,"Rubber",9.108949,"Released","2010-07-09",85,5.7,251,27,"Horror"
500000,98017,45649,"Rubber",9.108949,"Released","2010-07-09",85,5.7,251,9648,"Mystery"
0,0,19844,"Kiss the Bride",1.65426,"Released","2007-01-01",100,4.2,11,18,"Drama"
0,0,19844,"Kiss the Bride",1.65426,"Released","2007-01-01",100,4.2,11,35,"Comedy"
0,0,19844,"Kiss the Bride",1.65426,"Released","2007-01-01",100,4.2,11,10749,"Romance"
0,0,21801,"The Slaughter Rule",1.390909,"Released","2002-01-01",112,6.2,9,18,"Drama"
500000,4242978,43933,"Monsters",26.406001,"Released","2010-06-18",94,6.2,587,18,"Drama"
500000,4242978,43933,"Monsters",26.406001,"Released","2010-06-18",94,6.2,587,53,"Thriller"
500000,4242978,43933,"Monsters",26.406001,"Released","2010-06-18",94,6.2,587,878,"Science Fiction"
0,0,73511,"The Californians",0.218736,"Released","2005-10-21",91,4,1,18,"Drama"
0,0,73511,"The Californians",0.218736,"Released","2005-10-21",91,4,1,35,"Comedy"
0,0,43653,"The Living Wake",0.383442,"Released","2007-01-01",91,5,1,35,"Comedy"
500000,0,139715,"Detention of the Dead",2.391847,"Released","2012-04-27",87,4.5,34,35,"Comedy"
500000,0,139715,"Detention of the Dead",2.391847,"Released","2012-04-27",87,4.5,34,27,"Horror"
0,0,45380,"Crazy Stone",1.68502,"Released","2006-01-01",98,6.9,22,28,"Action"
0,0,45380,"Crazy Stone",1.68502,"Released","2006-01-01",98,6.9,22,35,"Comedy"
0,0,30867,"Scott Walker: 30 Century Man",0.607782,"Released","2006-10-31",95,7,8,99,"Documentary"
0,0,30867,"Scott Walker: 30 Century Man",0.607782,"Released","2006-10-31",95,7,8,10402,"Music"
500000,0,81220,"Everything Put Together",0.046903,"Released","2001-11-02",87,5,2,18,"Drama"
0,316472,253626,"Good Kill",10.924273,"Released","2015-04-09",104,5.9,208,28,"Action"
0,316472,253626,"Good Kill",10.924273,"Released","2015-04-09",104,5.9,208,18,"Drama"
0,316472,253626,"Good Kill",10.924273,"Released","2015-04-09",104,5.9,208,53,"Thriller"
0,0,90369,"Now Is Good",14.142073,"Released","2012-05-25",103,7.3,371,18,"Drama"
0,0,90369,"Now Is Good",14.142073,"Released","2012-05-25",103,7.3,371,10749,"Romance"
500000,0,117942,"Girls Gone Dead",1.600171,"Released","2012-03-28",104,3.5,14,27,"Horror"
500000,0,117942,"Girls Gone Dead",1.600171,"Released","2012-03-28",104,3.5,14,35,"Comedy"
0,0,322194,"Subconscious",0.397323,"Released","2015-03-10",110,3.4,4,28,"Action"
0,0,322194,"Subconscious",0.397323,"Released","2015-03-10",110,3.4,4,53,"Thriller"
0,0,322194,"Subconscious",0.397323,"Released","2015-03-10",110,3.4,4,9648,"Mystery"
0,0,98568,"Enter Nowhere",3.637857,"Released","2011-10-22",90,6.5,49,9648,"Mystery"
0,0,98568,"Enter Nowhere",3.637857,"Released","2011-10-22",90,6.5,49,878,"Science Fiction"
0,0,98568,"Enter Nowhere",3.637857,"Released","2011-10-22",90,6.5,49,53,"Thriller"
500,0,119657,"El Rey de Najayo",0.080105,"Released","2012-03-01",101,0,0,80,"Crime"
500,0,119657,"El Rey de Najayo",0.080105,"Released","2012-03-01",101,0,0,18,"Drama"
0,0,380733,"Fight to the Finish",0.251828,"Released","2016-02-02",94,5.2,3,10749,"Romance"
0,0,380733,"Fight to the Finish",0.251828,"Released","2016-02-02",94,5.2,3,28,"Action"
0,0,285743,"Alleluia! The Devil's Carnival",0.674398,"Released","2016-03-29",0,6,2,10402,"Music"
0,0,285743,"Alleluia! The Devil's Carnival",0.674398,"Released","2016-03-29",0,6,2,27,"Horror"
0,0,362765,"The Sound and the Shadow",0.072359,"Released","2014-10-19",90,0,0,53,"Thriller"
0,0,362765,"The Sound and the Shadow",0.072359,"Released","2014-10-19",90,0,0,35,"Comedy"
0,0,362765,"The Sound and the Shadow",0.072359,"Released","2014-10-19",90,0,0,9648,"Mystery"
0,0,379532,"Rodeo Girl",0.087574,"Released","2016-01-05",108,5.5,1,10751,"Family"
0,0,253261,"Born to Fly: Elizabeth Streb vs. Gravity",0.069244,"Released","2014-03-08",82,5,1,99,"Documentary"
0,0,15239,"The Toxic Avenger",6.672008,"Released","1984-05-01",82,6.3,113,878,"Science Fiction"
0,0,15239,"The Toxic Avenger",6.672008,"Released","1984-05-01",82,6.3,113,28,"Action"
0,0,15239,"The Toxic Avenger",6.672008,"Released","1984-05-01",82,6.3,113,35,"Comedy"
0,0,15239,"The Toxic Avenger",6.672008,"Released","1984-05-01",82,6.3,113,27,"Horror"
0,0,94072,"Straight Out of Brooklyn",0.161517,"Released","1991-06-13",0,4.3,4,18,"Drama"
0,773228,4107,"Bloody Sunday",7.330691,"Released","2002-01-16",107,7.2,53,28,"Action"
0,773228,4107,"Bloody Sunday",7.330691,"Released","2002-01-16",107,7.2,53,12,"Adventure"
0,773228,4107,"Bloody Sunday",7.330691,"Released","2002-01-16",107,7.2,53,18,"Drama"
0,773228,4107,"Bloody Sunday",7.330691,"Released","2002-01-16",107,7.2,53,36,"History"
450000,973525,15624,"Conversations with Other Women",4.442355,"Released","2006-06-07",84,6.2,38,18,"Drama"
450000,973525,15624,"Conversations with Other Women",4.442355,"Released","2006-06-07",84,6.2,38,10749,"Romance"
0,0,17287,"Poultrygeist: Night of the Chicken Dead",3.905877,"Released","2006-12-26",103,5.9,41,27,"Horror"
0,0,17287,"Poultrygeist: Night of the Chicken Dead",3.905877,"Released","2006-12-26",103,5.9,41,35,"Comedy"
439000,2281000,3062,"42nd Street",1.933366,"Released","1933-02-02",89,6.1,37,10402,"Music"
439000,2281000,3062,"42nd Street",1.933366,"Released","1933-02-02",89,6.1,37,35,"Comedy"
439000,2281000,3062,"42nd Street",1.933366,"Released","1933-02-02",89,6.1,37,10749,"Romance"
225000,0,15389,"Metropolitan",1.014966,"Released","1990-08-03",98,7,38,35,"Comedy"
225000,0,15389,"Metropolitan",1.014966,"Released","1990-08-03",98,7,38,18,"Drama"
0,0,464,"As It Is in Heaven",4.321249,"Released","2004-09-03",132,6.9,42,10749,"Romance"
0,0,464,"As It Is in Heaven",4.321249,"Released","2004-09-03",132,6.9,42,18,"Drama"
0,0,464,"As It Is in Heaven",4.321249,"Released","2004-09-03",132,6.9,42,35,"Comedy"
0,0,464,"As It Is in Heaven",4.321249,"Released","2004-09-03",132,6.9,42,10402,"Music"
0,0,308467,"Roadside",0.160234,"Released","2013-03-01",90,4.2,5,27,"Horror"
0,0,308467,"Roadside",0.160234,"Released","2013-03-01",90,4.2,5,18,"Drama"
400000,46118097,8193,"Napoleon Dynamite",23.603514,"Released","2004-06-11",95,6.7,554,35,"Comedy"
0,258384,188166,"Blue Ruin",25.349758,"Released","2014-04-25",90,6.9,462,80,"Crime"
0,258384,188166,"Blue Ruin",25.349758,"Released","2014-04-25",90,6.9,462,53,"Thriller"
15000,193355800,23827,"Paranormal Activity",47.456823,"Released","2007-09-14",86,5.9,1316,27,"Horror"
15000,193355800,23827,"Paranormal Activity",47.456823,"Released","2007-09-14",86,5.9,1316,9648,"Mystery"
0,0,1282,"Dogtown and Z-Boys",3.291609,"Released","2001-01-18",91,7.2,52,99,"Documentary"
400000,5028948,762,"Monty Python and the Holy Grail",64.782984,"Released","1975-03-13",91,7.8,1708,12,"Adventure"
400000,5028948,762,"Monty Python and the Holy Grail",64.782984,"Released","1975-03-13",91,7.8,1708,35,"Comedy"
400000,5028948,762,"Monty Python and the Holy Grail",64.782984,"Released","1975-03-13",91,7.8,1708,14,"Fantasy"
0,0,64499,"Quinceañera",0.034135,"Released","2006-06-05",90,7,7,18,"Drama"
218,1162014,1435,"Tarnation",1.063439,"Released","2003-10-19",91,7.5,22,99,"Documentary"
218,1162014,1435,"Tarnation",1.063439,"Released","2003-10-19",91,7.5,22,18,"Drama"
0,0,47546,"I Want Your Money",0.084344,"Released","2010-07-06",92,3.8,5,99,"Documentary"
0,0,189711,"Love in the Time of Monsters",0.133619,"Released","2014-03-08",0,5,2,27,"Horror"
0,0,189711,"Love in the Time of Monsters",0.133619,"Released","2014-03-08",0,5,2,35,"Comedy"
0,0,19204,"The Beyond",8.022122,"Released","1981-04-22",87,6.6,117,27,"Horror"
35000000,1.7e+08,9029,"What Happens in Vegas",38.100488,"Released","2008-05-07",99,5.8,923,35,"Comedy"
35000000,1.7e+08,9029,"What Happens in Vegas",38.100488,"Released","2008-05-07",99,5.8,923,10749,"Romance"
500000,0,18045,"The Dark Hours",1.428483,"Released","2005-03-11",80,5.5,22,27,"Horror"
500000,0,18045,"The Dark Hours",1.428483,"Released","2005-03-11",80,5.5,22,878,"Science Fiction"
500000,0,18045,"The Dark Hours",1.428483,"Released","2005-03-11",80,5.5,22,53,"Thriller"
860000,2451545,11240,"My Beautiful Laundrette",3.703005,"Released","1985-09-07",97,6.6,51,10749,"Romance"
860000,2451545,11240,"My Beautiful Laundrette",3.703005,"Released","1985-09-07",97,6.6,51,18,"Drama"
860000,2451545,11240,"My Beautiful Laundrette",3.703005,"Released","1985-09-07",97,6.6,51,35,"Comedy"
0,0,43743,"Fabled",0.003352,"Released","2002-01-01",84,0,0,18,"Drama"
0,0,43743,"Fabled",0.003352,"Released","2002-01-01",84,0,0,9648,"Mystery"
0,0,43743,"Fabled",0.003352,"Released","2002-01-01",84,0,0,53,"Thriller"
0,0,157909,"Show Me",0.231297,"Released","2004-09-23",97,5.6,4,18,"Drama"
0,0,157909,"Show Me",0.231297,"Released","2004-09-23",97,5.6,4,53,"Thriller"
0,0,10238,"Cries and Whispers",11.347855,"Released","1972-12-21",91,7.8,115,18,"Drama"
385907,8394751,3059,"Intolerance",3.232447,"Released","1916-09-04",197,7.4,60,18,"Drama"
0,0,15800,"Trekkies",2.77754,"Released","1997-10-18",86,6.3,22,99,"Documentary"
379000,4358000,65203,"The Broadway Melody",0.968865,"Released","1929-02-08",100,5,19,18,"Drama"
379000,4358000,65203,"The Broadway Melody",0.968865,"Released","1929-02-08",100,5,19,10402,"Music"
379000,4358000,65203,"The Broadway Melody",0.968865,"Released","1929-02-08",100,5,19,10749,"Romance"
350000,29400000,764,"The Evil Dead",35.037625,"Released","1981-10-15",85,7.3,894,27,"Horror"
6000000,31081,103620,"Maniac",19.331884,"Released","2012-12-26",89,6,316,27,"Horror"
0,0,319069,"Censored Voices",0.59458,"Released","2015-01-24",84,5.1,8,36,"History"
0,0,319069,"Censored Voices",0.59458,"Released","2015-01-24",84,5.1,8,99,"Documentary"
300000,1750211,14278,"Murderball",1.085909,"Released","2005-07-22",88,6.9,23,99,"Documentary"
0,0,25678,"American Ninja 2: The Confrontation",5.061107,"Released","1987-05-01",90,4.9,49,28,"Action"
0,0,25678,"American Ninja 2: The Confrontation",5.061107,"Released","1987-05-01",90,4.9,49,12,"Adventure"
0,0,25678,"American Ninja 2: The Confrontation",5.061107,"Released","1987-05-01",90,4.9,49,18,"Drama"
0,0,79161,"51 Birch Street",0.049921,"Released","2006-10-18",90,6.8,6,99,"Documentary"
350000,0,371690,"Rotor DR1",0.249561,"Released","2015-10-20",98,4.7,3,878,"Science Fiction"
350000,0,371690,"Rotor DR1",0.249561,"Released","2015-10-20",98,4.7,3,10751,"Family"
350000,1e+06,389,"12 Angry Men",59.259204,"Released","1957-03-25",96,8.2,2078,18,"Drama"
0,246574,52032,"My Dog Tulip",1.170257,"Released","2009-01-01",83,7.6,9,16,"Animation"
0,246574,52032,"My Dog Tulip",1.170257,"Released","2009-01-01",83,7.6,9,35,"Comedy"
0,246574,52032,"My Dog Tulip",1.170257,"Released","2009-01-01",83,7.6,9,18,"Drama"
325000,4500000,3078,"It Happened One Night",11.871424,"Released","1934-02-22",105,7.7,275,35,"Comedy"
325000,4500000,3078,"It Happened One Night",11.871424,"Released","1934-02-22",105,7.7,275,10749,"Romance"
0,110197,38810,"Dogtooth",28.858238,"Released","2009-06-01",94,6.9,332,18,"Drama"
300000,7808524,21525,"Tupac: Resurrection",1.314576,"Released","2003-01-23",112,8,26,10402,"Music"
300000,7808524,21525,"Tupac: Resurrection",1.314576,"Released","2003-01-23",112,8,26,99,"Documentary"
312000,1281176,55123,"Tumbleweeds",1.505703,"Released","1999-11-28",102,6.2,11,35,"Comedy"
312000,1281176,55123,"Tumbleweeds",1.505703,"Released","1999-11-28",102,6.2,11,18,"Drama"
8,16,11980,"The Prophecy",11.818333,"Released","1995-09-01",98,6.4,138,14,"Fantasy"
8,16,11980,"The Prophecy",11.818333,"Released","1995-09-01",98,6.4,138,27,"Horror"
8,16,11980,"The Prophecy",11.818333,"Released","1995-09-01",98,6.4,138,53,"Thriller"
0,0,11956,"When the Cat's Away",1.410387,"Released","1996-04-03",91,6.1,16,35,"Comedy"
300000,0,1550,"Pieces of April",4.270596,"Released","2003-01-19",81,6.4,64,35,"Comedy"
300000,0,1550,"Pieces of April",4.270596,"Released","2003-01-19",81,6.4,64,18,"Drama"
300000,0,26518,"Old Joy",1.673208,"Released","2006-01-01",73,6.3,36,18,"Drama"
200000,0,8942,"Wendy and Lucy",0.713906,"Released","2008-05-22",80,6.4,64,18,"Drama"
0,0,68412,"3 Backyards",0.17817,"Released","2010-01-01",88,4.8,4,18,"Drama"
300000,0,2786,"Pierrot le Fou",7.791898,"Released","1965-08-29",110,7.6,127,18,"Drama"
300000,0,2786,"Pierrot le Fou",7.791898,"Released","1965-08-29",110,7.6,127,53,"Thriller"
0,0,87943,"Sisters in Law",0.025211,"Released","2005-09-03",104,7.3,2,99,"Documentary"
300000,2074000,73981,"Ayurveda: Art of Being",0.055868,"Released","2001-09-20",101,5.5,3,99,"Documentary"
0,0,91721,"Nothing But a Man",0.008453,"Released","1964-01-01",95,7,2,18,"Drama"
300000,40542,118452,"First Love, Last Rites",0.374291,"Released","1998-08-07",94,3,1,18,"Drama"
0,0,47534,"Fighting Tommy Riley",0.045429,"Released","2005-05-06",0,5.3,4,28,"Action"
0,0,47534,"Fighting Tommy Riley",0.045429,"Released","2005-05-06",0,5.3,4,12,"Adventure"
0,0,47534,"Fighting Tommy Riley",0.045429,"Released","2005-05-06",0,5.3,4,18,"Drama"
0,0,40914,"Royal Kill",1.088501,"Released","2009-04-10",90,2.8,6,28,"Action"
0,0,40914,"Royal Kill",1.088501,"Released","2009-04-10",90,2.8,6,53,"Thriller"
300000,8e+06,13282,"Death Race 2000",6.473667,"Released","1975-04-27",80,5.9,124,28,"Action"
300000,8e+06,13282,"Death Race 2000",6.473667,"Released","1975-04-27",80,5.9,124,35,"Comedy"
300000,8e+06,13282,"Death Race 2000",6.473667,"Released","1975-04-27",80,5.9,124,878,"Science Fiction"
0,0,250184,"Locker 13",1.905197,"Released","2014-03-29",90,6.8,3,27,"Horror"
0,0,250184,"Locker 13",1.905197,"Released","2014-03-29",90,6.8,3,18,"Drama"
0,0,250184,"Locker 13",1.905197,"Released","2014-03-29",90,6.8,3,53,"Thriller"
0,0,426067,"Midnight Cabaret",0.001389,"Released","1990-01-01",94,0,0,27,"Horror"
300000,0,324352,"Anderson's Cross",0.006323,"Released","2010-05-20",98,0,0,10749,"Romance"
300000,0,324352,"Anderson's Cross",0.006323,"Released","2010-05-20",98,0,0,35,"Comedy"
300000,0,324352,"Anderson's Cross",0.006323,"Released","2010-05-20",98,0,0,18,"Drama"
0,0,318040,"Bizarre",0.583446,"Released","2015-02-07",99,6.2,11,18,"Drama"
0,0,318040,"Bizarre",0.583446,"Released","2015-02-07",99,6.2,11,10749,"Romance"
0,0,27420,"Graduation Day",1.452199,"Released","1981-05-01",96,5,22,27,"Horror"
300000,0,80468,"Some Guy Who Kills People",2.733725,"Released","2011-04-14",97,5.7,45,35,"Comedy"
300000,0,80468,"Some Guy Who Kills People",2.733725,"Released","2011-04-14",97,5.7,45,27,"Horror"
300000,0,80468,"Some Guy Who Kills People",2.733725,"Released","2011-04-14",97,5.7,45,53,"Thriller"
0,319285,84188,"Compliance",8.942203,"Released","2012-08-23",90,6.3,221,18,"Drama"
0,319285,84188,"Compliance",8.942203,"Released","2012-08-23",90,6.3,221,53,"Thriller"
0,319285,84188,"Compliance",8.942203,"Released","2012-08-23",90,6.3,221,80,"Crime"
250000,12021272,2255,"Chasing Amy",20.601483,"Released","1997-04-04",113,6.7,433,35,"Comedy"
250000,12021272,2255,"Chasing Amy",20.601483,"Released","1997-04-04",113,6.7,433,18,"Drama"
250000,12021272,2255,"Chasing Amy",20.601483,"Released","1997-04-04",113,6.7,433,10749,"Romance"
250000,4186931,50035,"Lovely & Amazing",1.45917,"Released","2001-08-31",91,6.3,23,35,"Comedy"
250000,4186931,50035,"Lovely & Amazing",1.45917,"Released","2001-08-31",91,6.3,23,18,"Drama"
250000,4186931,50035,"Lovely & Amazing",1.45917,"Released","2001-08-31",91,6.3,23,10749,"Romance"
0,0,14290,"Better Luck Tomorrow",3.877036,"Released","2002-01-12",101,6.5,27,80,"Crime"
0,0,14290,"Better Luck Tomorrow",3.877036,"Released","2002-01-12",101,6.5,27,18,"Drama"
0,0,29371,"The Incredibly True Adventure of Two Girls In Love",1.70819,"Released","1995-06-16",94,5.7,13,35,"Comedy"
0,0,29371,"The Incredibly True Adventure of Two Girls In Love",1.70819,"Released","1995-06-16",94,5.7,13,18,"Drama"
0,0,29371,"The Incredibly True Adventure of Two Girls In Love",1.70819,"Released","1995-06-16",94,5.7,13,10749,"Romance"
0,0,44490,"Chuck & Buck",0.812855,"Released","2000-01-21",96,5.7,16,35,"Comedy"
0,0,44490,"Chuck & Buck",0.812855,"Released","2000-01-21",96,5.7,16,18,"Drama"
